,Unnamed: 0,text,label,clean_tweet,English,hindi,sentiment
2553,2553,Rohit Bhai aap kuch thoda sa Mara sath batt karlo me apkebina or cricket ke  bina  bilkubhi nahe  rahe  sakta plz bhaya  mera pyara Bhai rht,0,rohit bhai aap kuch thoda sa mara sath batt karlo apkebina cricket ke bina bilkubhi nahe rahe sakta plz bhaya mera pyara bhai rht,"rohit bhai, you can bat with me a little bit, you can never stay anywhere without cricket, please brother, my dear brother.","""रोहित भाई, आप मेरे साथ थोड़ी बल्लेबाजी कर सकते हैं, आप कभी भी क्रिकेट के बिना कहीं नहीं रह सकते, कृपया भाई, मेरे प्यारे भाई।""",No_sarcasm
2554,2554,Inko koi ungli kare toh civil justice law chaiye ... aur triple talaq ko rokne ke liye toh sharia law... kahan tak bhaagega,0,inko koi ungli kare toh civil justice law chaiye aur triple talaq ko rokne ke liye toh sharia law kahan tak bhaagega,if anyone points a finger at them then civil justice law will be valid and how far will sharia law go to stop triple talaq.,अगर कोई उन पर उंगली उठाएगा तो नागरिक न्याय कानून मान्य होगा और शरिया कानून तीन तलाक को रोकने में कहां तक ​​जाएगा.,No_sarcasm
2555,2555,"Aisa likhne se aap ko ""ek khas dharm"" ke vote nahi milme wale aap ko aur na hi aap ki politics karne ka nazariya badal jayega. Jai Hind",0,aisa likhne se aap ko ek khas dharm ke vote nahi milme wale aap ko aur na hi aap ki politics karne ka nazariya badal jayega jai hind,by writing like this you will not get the votes of a particular religion and your approach to politics will change. jai hind,ऐसा लिखने से आपको किसी खास धर्म के वोट नहीं मिलेंगे और राजनीति के प्रति आपका नजरिया बदल जाएगा. जय हिन्द,No_sarcasm
2556,2556,Himaat nahi RSS ko flag hosting ki.chalay hai Hindu ki politics karnay.desh ko barbad kar rahi inki fake desh prem.,0,himaat nahi rss ko flag hosting ki chalay hai hindu ki politics karnay desh ko barbad kar rahi inki fake desh prem,"rss is not supporting, it is running flag hosting, hindu politics is ruining the country, its fake patriotism.","""आरएसएस समर्थन नहीं कर रहा है, वह फ़्लैग होस्टिंग चला रहा है, हिंदू राजनीति देश को बर्बाद कर रही है, यह उसकी नकली देशभक्ति है।""",No_sarcasm
2557,2557,Ye log sab jahil hai dimaag hota toh aise kehte nhi bas ek politics lekar baith gye hain bas,0,ye log sab jahil hai dimaag hota toh aise kehte nhi bas ek politics lekar baith gye hain bas,"all these people are ignorant, if they had sense they would not have said such things, they are just busy with politics.","""ये सभी लोग अज्ञानी हैं, अगर उनमें समझ होती तो वे ऐसी बातें नहीं कहते, वे सिर्फ राजनीति में व्यस्त हैं।""",No_sarcasm
2558,2558,Kuch apni politics ka bachav kar rahe hai kuch apne karmo ka... Yatriyo ka bachav kon kar rha hai,0,kuch apni politics ka bachav kar rahe hai kuch apne karmo ka yatriyo ka bachav kon kar rha hai,some are defending their politics and some are defending their actions.,कुछ अपनी राजनीति का बचाव कर रहे हैं और कुछ अपने कार्यों का बचाव कर रहे हैं।,No_sarcasm
2559,2559,Kuch logo ka number iss liye save krte hain ki galti se uth naa jaye.... #sarcasm @vyasishit @shubham_14994 @_raj_parmar_ @the_adson,1,kuch logo ka number iss liye save krte hain ki galti se uth naa jaye sarcasm,some people's numbers are saved so that they don't accidentally cause sarcasm.,कुछ लोगों के नंबर इसलिए सेव कर लिए जाते हैं ताकि गलती से उन पर व्यंग्य न हो जाए।,sarcasm
2560,2560,"zee news ke paas dusra topic nahi kya triple talaq ke alawa, unemployment aur mahengayee par kab debate karoge",0,zee news ke paas dusra topic nahi kya triple talaq ke alawa unemployment aur mahengayee par kab debate karoge,"what is another topic next to zee news, apart from triple talaq, when will you debate on unemployment and marriage?","""जी न्यूज के अलावा तीन तलाक के अलावा दूसरा विषय क्या है, आप बेरोजगारी और शादी पर कब बहस करेंगे?""",No_sarcasm
2561,2561,"Ye dramebaz, Shi cheez k liye to anshan Krte nhi, dum h to triple talaq k khilaaf kregi anshan Circus h aap",0,ye dramebaz shi cheez k liye anshan krte nhi dum h triple talaq k khilaaf kregi anshan circus h aap,"this dramatist is not protesting for this thing, he is protesting against triple talaq, you are a circus.","""ये नाटककार इस चीज़ के लिए विरोध नहीं कर रहा है, ये तीन तलाक़ का विरोध कर रहा है, आप तो सर्कस हैं।""",No_sarcasm
2562,2562,Ye Politics ki Qandeel Baloch (QB). Anjam bhi lagta hai waisa hi ho ga is be-zameer aurat ka.,0,ye politics ki qandeel baloch qb anjam bhi lagta hai waisa hi ho ga zameer aurat ka,the qb baloch result of this politics also seems to be the same as that of a woman.,इस राजनीति का नतीजा क्यूबी बलोच का भी महिला जैसा ही प्रतीत होता है।,No_sarcasm
2563,2563,Sahi kaha bhai ab inpe se bhi visvash uth gya ab god pe bharosa hai.... Ab kisi bhi party ko vote nhi deni all politics party,0,sahi kaha bhai ab inpe se bhi visvash uth gya ab god pe bharosa hai ab kisi bhi party ko vote nhi deni politics party,"sahi said brother, do you have faith in yourself or do you trust in god? now don't vote for any political party.","""साही ने कहा भाई, तुम्हें खुद पर भरोसा है या भगवान पर भरोसा है? अब किसी भी राजनीतिक पार्टी को वोट मत देना।""",No_sarcasm
2564,2564,Idantha kaadu mahesh katthi gadu lauda asalu politics gurinchi matladuthu madhyalo mahesh babu pawan kante star antadu endi,0,idantha kaadu mahesh katthi gadu lauda asalu politics gurinchi matladuthu madhyalo mahesh babu pawan kante star antadu endi,idantha kaadu mahesh katthi gadu lauda asalu politics gurinchi matladuthu madhyalo mahesh babu pawan kante star antadu endi,इदंथा कादु महेश कत्थी गादु लौडा असलु राजनीति गुरिंची मत्लादुथु मध्यालो महेश बाबू पवन कांटे स्टार अंताडु एंडी,No_sarcasm
2565,2565,Latestt!! @thealkayagnik  #AlkaYagnik #Bollywood Alka Yagnik #MelodyLane #LucknowCentralpic.twitter.com/0gmJE8Sc49,0,latestt alkayagnik bollywood alka yagnik melodylane lucknowcentralpic twitter comgmjesc,latestt alkayagnik bollywood alka yagnik melodylane lucknowcentralpic twitter comgmjesc,नवीनतम अलका याग्निक बॉलीवुड अलका याग्निक मेलोडीलेन लखनऊसेंट्रलपिक ट्विटर कॉमजेईएससी,No_sarcasm
2566,2566,"Kya bibi, abhi tak tenu yad na aayo, soyi thi kya ? Jaise hi Triple Talaq ki lag gayi, tereko Modi ji ke biwi ki yad aa gayi.",0,kya bibi abhi tak tenu yad na aayo soyi thi kya jaise hi triple talaq ki lag gayi tereko modi ji ke biwi ki yad aa gayi,did you not remember your wife till now? was she sleeping like you got the triple talaq? did you remember modi ji's wife?,क्या तुम्हें अब तक अपनी पत्नी की याद नहीं आयी? क्या वह ऐसे सो रही थी जैसे आपको तीन तलाक मिल गया हो? क्या आपको मोदी जी की पत्नी याद हैं?,No_sarcasm
2567,2567,"Wahan border pe jawan lad rahe hain, aur Sansa-Arya; Cersie yahan politics kar rahi hain @kunalkamra88 @SnGComedyIN @BollywoodGandu",0,wahan border pe jawan lad rahe hain aur sansa arya cersie yahan politics kar rahi hain,there are young boys living on the border and sansa arya cersei is doing politics here.,सीमा पर युवा लड़के रह रहे हैं और संसा आर्य सेरसी यहां राजनीति कर रही हैं।,No_sarcasm
2568,2568,"WICKET - Dikshanshu Negi c Kazi b Sarfaraz Ashraf 15(25) Bijapur Bulls 63/4 (12.1), Bijapur Bulls need 99 in 47 balls  #NSvBIJ #Cricket",0,wicket dikshanshu negi c kazi b sarfaraz ashraf bijapur bulls bijapur bulls need balls nsvbij cricket,wicket dikshanshu negi c kazi b sarfaraz ashraf bijapur bulls bijapur bulls need balls nsvbij cricket,विकेट दीक्षांशु नेगी कॉट काजी बोल्ड सरफराज अशरफ बीजापुर बुल्स बीजापुर बुल्स को गेंदों की जरूरत एनएसवीबीआईजे क्रिकेट,No_sarcasm
2569,2569,Pakistan Main Cricket Wapas Aayi Hai. To Ye Sub K Liye Khushi Ki Baat Hai. Mere Waqt Main Pakistan Main Muqabile Buhat Sakht Hote The. Tahir,0,pakistan main cricket wapas aayi hai to ye sub k liye khushi ki baat hai mere waqt main pakistan main muqabile buhat sakht hote the tahir,"pakistan main cricket is back to this sub, i am happy for this while in pakistan main muqabile hote is very tough.","""पाकिस्तान मुख्य क्रिकेट इस उप में वापस आ गया है, मैं इसके लिए खुश हूं जबकि पाकिस्तान में मुख्य मुकाबला बहुत कठिन है।""",No_sarcasm
2570,2570,@NitishKumar bas tum hi ek sabse budhiman ho.. baaki sabto chutiye hain politics me,0,bas tum hi ek sabse budhiman ho baaki sabto chutiye hain politics,"you are the most intelligent one, rest all are interested in politics.","""आप सबसे बुद्धिमान हैं, बाकी सब राजनीति में रुचि रखते हैं।""",No_sarcasm
